28.3.2022, 14:46:37 - ERROR - Failed to update gig | {}
28.3.2022, 14:46:37 - ERROR - Failed to update gig | {}
28.3.2022, 14:46:37 - ERROR - Failed to update gig | {}
28.3.2022, 14:46:37 - ERROR - Failed to update gig | {}
28.3.2022, 14:46:37 - ERROR - Failed to update gig | {}
28.3.2022, 14:46:37 - ERROR - Failed to update gig | {}
28.3.2022, 14:46:37 - ERROR - Failed to update gig | {}
28.3.2022, 14:46:37 - ERROR - Failed to update gig | {}
28.3.2022, 14:46:37 - ERROR - Failed to update gig | {}
28.3.2022, 14:46:37 - ERROR - Failed to update gig | {}
28.3.2022, 14:46:37 - ERROR - Failed to update gig | {}
28.3.2022, 14:46:37 - ERROR - Failed to update gig | {}
28.3.2022, 14:46:37 - ERROR - Failed to update gig | {}
28.3.2022, 14:46:37 - ERROR - Failed to update gig | {}
28.3.2022, 14:46:37 - ERROR - Failed to update gig | {}
28.3.2022, 14:46:37 - ERROR - Failed to update gig | {}
28.3.2022, 14:46:37 - ERROR - Failed to update gig | {}
28.3.2022, 14:46:37 - ERROR - Failed to update gig | {}
28.3.2022, 14:46:37 - ERROR - Failed to update gig | {}
28.3.2022, 14:46:37 - ERROR - Failed to update gig | {}
28.3.2022, 14:46:37 - ERROR - Failed to update gig | {}
28.3.2022, 14:46:37 - ERROR - Failed to update gig | {}
28.3.2022, 14:46:37 - ERROR - Failed to update gig | {}
28.3.2022, 14:46:37 - ERROR - Failed to update gig | {}
28.3.2022, 14:46:37 - ERROR - Failed to update gig | {}
28.3.2022, 14:46:37 - ERROR - Failed to update gig | {}
28.3.2022, 14:46:37 - ERROR - Failed to update gig | {}
28.3.2022, 14:46:37 - ERROR - Failed to update gig | {}
28.3.2022, 14:46:37 - ERROR - Failed to update gig | {}
28.3.2022, 14:46:37 - ERROR - Failed to update gig | {}
28.3.2022, 14:46:37 - ERROR - Failed to update gig | {}
28.3.2022, 14:46:37 - ERROR - Failed to update gig | {}
28.3.2022, 14:47:33 - INFO - Server is running on port: 3030
28.3.2022, 14:48:09 - INFO - Server is running on port: 3030
28.3.2022, 14:48:11 - INFO - Server is running on port: 3030
28.3.2022, 14:48:19 - INFO - Server is running on port: 3030
